rank,symbol,timeframe,slice_combination,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
6975,JD,1h,state_session=afternoon + state_ext=neutral,short,rejected,rejected_unsupported,240,False,103,False,-0.0011868804949477971,-0.001368438589112528,state_session=afternoon,-0.001633837096422244,0.6495142984670375,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,7064,False,False
6976,DUK,1h,state_session=afternoon + state_slope=uptrend,long,rejected,rejected_unsupported,110,True,54,False,-0.001504244709195476,-0.0009613249139026154,state_session=afternoon,-0.00163735550631219,0.32675058132914536,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,4174,False,False
6977,MS,1h,state_session=morning + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,153,False,62,False,0.0014922187715470463,-0.0012555500603478415,state_ext=neutral,-0.0016439961300186178,0.5268663823423221,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,6008,False,False
6978,NKE,1h,state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,158,False,72,False,-0.00015591818820624096,-0.0016967256761816047,state_slope=downtrend,-0.0016459622131770536,0.9640640530064333,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9782,False,False
6979,PFE,1h,state_session=afternoon + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,127,False,57,False,-0.0025420899911010133,-0.001591331933726432,state_ext=neutral,-0.0016476665156753972,0.2777336079148123,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,3722,False,False
6980,DKNG,1h,state_session=afternoon + state_slope=uptrend,short,rejected,rejected_unsupported,111,False,56,False,-0.0024838998443286074,-0.0017405011749369451,state_slope=uptrend,-0.0016559843502639768,0.5964467199717989,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,6617,False,False
6981,VLO,1h,state_session=morning + state_slope=flat,long,rejected,rejected_unsupported,196,False,53,False,0.00013533459174745648,-0.0012070630272377108,state_session=morning,-0.0016568794503364565,0.9656134146969222,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9792,False,False
6982,UNG,1h,state_session=morning + state_ext=stretched_down + state_slope=downtrend,short,rejected,rejected_unsupported,153,False,52,False,-0.0006094509509972305,-0.0009125807364552103,state_session=morning + state_slope=downtrend,-0.0016599586317948166,0.8102008152565403,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8456,False,False
6983,GOOG,1h,state_session=lunch + state_ext=neutral,long,rejected,rejected_unsupported,249,False,73,False,-0.0001920196915070132,-0.0015868020526603644,state_session=lunch,-0.0016611218353047785,0.9565577216693903,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9718,False,False
6984,NEM,1h,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,100,True,71,False,-0.0025094157604460543,-0.0013639400040739798,state_session=afternoon,-0.00166818886864801,0.6126403597360468,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,6759,False,False
6985,MRK,1h,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,249,False,126,False,0.0006217247191438786,-0.0003067614458623929,state_slope=downtrend,-0.001679115052409494,0.7844940985372739,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8255,False,False
6986,UNH,1h,state_session=morning + state_slope=flat,long,rejected,rejected_unsupported,151,False,88,False,5.598526540689094e-06,-0.0036726923773434954,state_session=morning,-0.0016791391504592799,0.9975626234514332,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,10080,False,False
6987,XOP,1h,state_ext=neutral + state_vol=low_vol,short,rejected,rejected_unsupported,393,False,91,False,-0.00042405399880153044,-0.0008625925974743141,state_ext=neutral,-0.0016810511406150626,0.8591474663703798,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8892,False,False
6988,ELV,1h,state_session=morning + state_slope=uptrend,long,rejected,rejected_unsupported,147,False,93,False,0.001053570124200415,-0.0021274260211042125,state_slope=uptrend,-0.0016845200856016591,0.5441064104235469,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,6158,False,False
6989,NVDA,1h,state_session=lunch + state_slope=uptrend,long,rejected,rejected_unsupported,118,False,54,False,0.00046103160591811173,-0.00014823707525168662,state_slope=uptrend,-0.00169955101493132,0.8824472489417021,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9082,False,False
6990,OIH,1h,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,103,False,60,False,-0.001885905529962293,-0.0013543622341139869,state_session=afternoon,-0.0016997731021196607,0.4472835484300244,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,5323,False,False
6991,ABBV,1h,state_session=morning + state_ext=neutral,long,rejected,rejected_unsupported,386,False,131,False,-0.001027726980415304,-0.002459457658985427,state_ext=neutral,-0.001702341095903415,0.3916222005042178,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,4780,False,False
6992,GD,1h,state_session=morning + state_slope=downtrend,long,rejected,rejected_unsupported,162,False,80,False,-0.0006040977182270267,-0.0009525863200684771,state_slope=downtrend,-0.0017033569185624202,0.7502769123668365,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,7935,False,False
6993,JPM,1h,state_session=lunch + state_slope=uptrend,short,rejected,rejected_unsupported,105,False,58,False,-0.001728103846231599,-2.4305468103406804e-05,state_slope=uptrend,-0.0017051332873479373,0.39036480813438335,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,4771,False,False
6994,AXP,1h,state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,242,False,110,False,-0.0004568020504206171,-0.0018041222545046357,state_ext=neutral,-0.001710793282293449,0.8153804537682314,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8495,False,False
6995,CMCSA,1h,state_session=afternoon + state_ext=neutral,short,rejected,rejected_unsupported,268,False,109,False,-9.09575913220483e-05,-0.002134001944414756,state_session=afternoon,-0.0017115011745495298,0.9748931011059263,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9873,False,False
6996,ARM,1h,state_session=lunch + state_slope=uptrend,long,rejected,rejected_unsupported,87,False,77,False,0.008931763530701362,-0.00026639193461780973,state_slope=uptrend,-0.0017124773324902875,0.32013165287594925,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,4117,False,False
6997,TGT,1h,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,117,False,52,False,-0.0006958441065759736,-0.0016522095456099571,state_slope=downtrend,-0.0017192082602062032,0.8039388923566106,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8405,False,False
6998,MDLZ,1h,state_ext=neutral + state_vol=mid_vol,long,rejected,rejected_unsupported,347,False,125,False,-0.0008221075274721788,-0.0010961208238158204,state_ext=neutral,-0.0017266636259041274,0.5623693082673937,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,6313,False,False
6999,SUSHI/USD,1h,state_session=morning + state_slope=uptrend,short,rejected,rejected_unsupported,1114,False,398,False,-1.0568143391624044e-05,-0.00021692064688714176,state_slope=uptrend,-0.0017321591221363551,0.9940898563097407,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,10053,False,False
7000,KLAC,1h,state_ext=stretched_up + state_vol=high_vol,long,rejected,rejected_unsupported,97,False,148,False,0.0010012584970996267,-0.0038815082324011986,state_vol=high_vol,-0.0017348623840639618,0.8554477919357693,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8858,False,False
7001,UNI/USD,1h,state_session=lunch + state_ext=neutral,long,rejected,rejected_unsupported,241,False,150,False,-0.0009635551264968448,-0.00045471192922257584,state_session=lunch,-0.0017376277644157796,0.42268000332991096,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,5063,False,False
7002,LLY,1h,state_session=morning + state_slope=uptrend,long,rejected,rejected_unsupported,155,False,82,False,0.001275474636967673,-0.0010803674807368822,state_slope=uptrend,-0.0017458078863156709,0.4461312298038145,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,5304,False,False
7003,UNH,1h,state_ext=neutral + state_vol=high_vol,long,rejected,rejected_unsupported,189,False,63,False,0.001481589131583184,-0.0021967017723010006,state_vol=high_vol,-0.0017472339548209816,0.6042760392951214,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,6685,False,False
7004,COP,1h,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,207,False,121,False,-0.0029636883503753302,-0.0013306808598259918,state_slope=downtrend,-0.0017623222731458377,0.22966404641644478,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,3264,False,False
7005,OXY,1h,state_ext=stretched_up + state_vol=high_vol,short,rejected,rejected_unsupported,92,False,54,False,-0.00035336556318394036,-0.0016574160969772887,state_vol=high_vol,-0.0017623826355564198,0.895362599422185,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9198,False,False
7006,IBB,1h,state_ext=stretched_up + state_slope=uptrend,long,rejected,rejected_unsupported,118,False,69,False,-0.0013874855915387435,-0.002678462909387473,state_slope=uptrend,-0.0017633066099707881,0.4416969438087017,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,5256,False,False
7007,XYZ,1h,state_ext=stretched_up + state_slope=uptrend,long,rejected,rejected_unsupported,258,False,142,False,0.0019434022777513596,-0.0006776345800111059,state_slope=uptrend,-0.0017661909168485263,0.5791469825694013,0,0000,0.0,0,2,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,6465,False,False
7008,T,1h,state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,226,False,115,False,0.0006625625435436009,-0.0020649977172411947,state_slope=downtrend,-0.001784567719958175,0.7986029063028941,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8362,False,False
7009,RBLX,1h,state_session=morning + state_slope=flat,long,rejected,rejected_unsupported,190,False,72,False,-0.0028436439777367187,-0.002833540014544109,state_session=morning,-0.0017865869900943801,0.5791657443823872,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,6466,False,False
7010,AMZN,1h,state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,162,False,109,False,-0.002891659503635618,-0.0010556917434794621,state_slope=uptrend,-0.0017914952564177212,0.3124396399914877,0,0000,0.0,0,2,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,4042,False,False
7011,PYPL,1h,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,209,False,68,False,-0.0005709720345560642,-0.00047454680992135704,state_slope=downtrend,-0.001792283658660093,0.8519108774551349,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8832,False,False
7012,UNH,1h,state_session=lunch + state_ext=neutral,long,rejected,rejected_unsupported,192,False,94,False,0.003246586408622383,-0.0004317044952618014,state_session=lunch,-0.0017930905466932126,0.19786004852194417,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,2917,False,False
7013,RTX,1h,state_session=morning + state_slope=downtrend,long,rejected,rejected_unsupported,161,True,84,False,-0.002096137663688142,-0.0016849440863158688,state_session=morning,-0.001794671413436006,0.1714290422231992,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,2619,False,False
7014,MRK,1h,state_ext=neutral + state_vol=high_vol,long,rejected,rejected_unsupported,179,False,108,False,-0.00019044023880041507,-0.0011189264038066866,state_vol=high_vol,-0.0017973335603860966,0.9379612456258415,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9550,False,False
7015,CRM,1h,state_session=afternoon + state_slope=downtrend,short,rejected,rejected_unsupported,106,False,58,False,-8.226654988538664e-05,-0.0010267680200925153,state_slope=downtrend,-0.0018022354421417986,0.9884741446645302,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9997,False,False
7016,AAVE/USD,1h,state_session=morning + state_ext=stretched_up,short,rejected,rejected_unsupported,549,False,212,False,-0.001461064430458139,-0.0016946198846457391,state_session=morning,-0.0018060885887956329,0.6267083600008916,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,6881,False,False
7017,CMG,1h,state_session=afternoon + state_slope=downtrend,short,rejected,rejected_unsupported,113,False,50,False,-0.0011590846396091238,-0.0004562970199337872,state_slope=downtrend,-0.0018137793550238607,0.7873509298917472,0,0000,0.0,0,2,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8279,False,False
7018,SUSHI/USD,1h,state_session=morning + state_ext=stretched_up,short,rejected,rejected_unsupported,598,False,227,False,-0.0006280588405517874,-0.0008344113440473051,state_session=morning,-0.0018222818664367427,0.7416413140086888,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,7869,False,False
7019,IVV,1h,state_session=morning + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,171,False,69,False,-0.0010443081558599882,-0.001800876354697948,state_ext=neutral,-0.001823689284084996,0.42626679441200643,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,5097,False,False
7020,IBB,1h,state_ext=stretched_up + state_vol=high_vol,long,rejected,rejected_unsupported,65,False,77,False,0.0009293158801701523,-0.00036166143767857686,state_vol=high_vol,-0.0018247284495516343,0.5812763787001127,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,6491,False,False
7021,CAT,1h,state_session=morning + state_ext=stretched_up + state_slope=uptrend,long,rejected,rejected_unsupported,99,False,62,False,0.00040863914365664287,-0.002589339429853454,state_session=morning + state_ext=stretched_up,-0.0018268301818184908,0.8223628227832691,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8550,False,False
7022,AVGO,1h,state_ext=stretched_up + state_vol=low_vol,long,rejected,rejected_unsupported,110,False,55,False,0.00046771909041153434,-0.0007818590198980253,state_ext=stretched_up,-0.0018282114348929638,0.876300547655789,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9029,False,False
7023,NSC,1h,state_session=morning + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,107,False,72,False,-0.0001948245192457033,-0.0010119246678211439,state_ext=neutral,-0.0018379594006494074,0.8323872026321009,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8650,False,False
7024,ARKK,1h,state_session=morning + state_slope=downtrend,long,rejected,rejected_unsupported,171,False,71,False,0.0007123757322079533,-0.00033015935565046406,state_slope=downtrend,-0.001843267003323522,0.7771319454189825,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8191,False,False
7025,QCOM,1h,state_ext=stretched_down + state_vol=high_vol,long,rejected,rejected_unsupported,73,False,142,False,0.0031781179216330874,-0.00016127291587501522,state_ext=stretched_down,-0.0018531799896165115,0.5592397962284625,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,6288,False,False
