rank,symbol,timeframe,slice_combination,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
6998,AMC,15m,state_session=morning + state_slope=flat,short,rejected,rejected_unsupported,540,False,114,False,-0.002151629008473112,-8.011180612324054e-05,state_session=morning,-0.0009850132727506071,0.3535515837779204,0,0000,0.0,0,2,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3495,False,False
6999,UNP,15m,state_session=lunch + state_slope=flat,long,rejected,rejected_unsupported,368,False,130,False,-0.00026656002985381614,-0.00046575791688949317,state_slope=flat,-0.000985375428615049,0.4959769592978027,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4647,False,False
7000,UNP,15m,state_session=lunch + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,368,False,130,False,-0.00026656002985381614,-0.00046575791688949317,state_slope=flat,-0.000985375428615049,0.4959769592978027,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4648,False,False
7001,NOC,15m,state_session=afternoon + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,454,False,257,False,-0.001762602969624554,-0.0008783655746741669,state_ext=neutral,-0.0009873801881442482,0.16172262788509917,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1902,False,False
7002,CRV/USD,15m,state_session=morning + state_ext=stretched_down,short,rejected,rejected_unsupported,969,False,301,False,-0.0009223577646000347,-0.0007697086120134476,state_session=morning,-0.0009909635393805885,0.3711581483372872,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3647,False,False
7003,BCH/USD,15m,state_ext=stretched_down + state_slope=downtrend,short,rejected,rejected_unsupported,954,False,431,False,-0.001206958644872283,-0.001329375306943889,state_slope=downtrend,-0.0009951865059519617,0.33169258527301193,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3326,False,False
7004,LOW,15m,state_session=morning + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,392,False,165,False,-0.0004214147866583399,-0.00035493817582456526,state_session=morning + state_ext=neutral,-0.0009957938083063104,0.6081688708930915,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5570,False,False
7005,RBLX,15m,state_session=lunch + state_ext=stretched_up,short,rejected,rejected_unsupported,165,False,119,False,-0.000574451627600076,-0.0003859531971618464,state_session=lunch,-0.0009960699053574303,0.6359968045731135,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5774,False,False
7006,DKNG,15m,state_session=lunch + state_ext=neutral,long,rejected,rejected_unsupported,1085,False,443,False,-0.0005674117642150215,-0.0005292710227124655,state_ext=neutral,-0.0009989077476005937,0.3679946150289424,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3615,False,False
7007,XBI,15m,state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,1322,False,539,False,-0.0004254447570630967,-0.0008920745104102487,state_ext=neutral,-0.0010234201968942935,0.486284083844323,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4585,False,False
7008,AMZN,15m,state_session=lunch + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,496,False,218,False,-0.0006304027175124842,-0.0008070532796664953,state_ext=neutral + state_slope=uptrend,-0.001025445253584669,0.23585608540010972,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2570,False,False
7009,BITO,15m,state_session=morning + state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,216,False,106,False,7.36296730620461e-05,-0.00017027692947859573,state_ext=stretched_up,-0.0010378999890604567,0.9392399419564166,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8102,False,False
7010,CAT,15m,state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,222,False,155,False,-0.00023619484251751003,-0.0009063627525233398,state_slope=downtrend,-0.0010401884905311117,0.8328416593001315,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7282,False,False
7011,CVS,15m,state_session=lunch + state_ext=neutral,long,rejected,rejected_unsupported,1324,False,552,False,-0.0003661474914123727,-0.0010192480230574975,state_ext=neutral,-0.001043017940165453,0.20663318771577166,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2327,False,False
7012,XME,15m,state_session=lunch + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,432,False,184,False,-0.0006044714418291915,-0.00028761307567116463,state_ext=neutral + state_slope=downtrend,-0.0010571652168250552,0.3939161294395659,0,0000,0.0,0,2,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3840,False,False
7013,UNG,15m,state_session=afternoon + state_slope=flat,short,rejected,rejected_unsupported,636,False,361,False,-0.0010558052650200987,-0.0009892499236393171,state_session=afternoon,-0.001061094103743624,0.49780230972901274,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4663,False,False
7014,XRP/USD,15m,state_session=lunch + state_slope=flat,long,rejected,rejected_unsupported,470,False,228,False,-0.000532306418446132,-0.0001992169706168033,state_session=lunch,-0.0010696949914510445,0.27929989638642216,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2888,False,False
7015,FBTC,15m,state_session=morning + state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,233,False,101,False,-3.783077585409381e-05,-0.0002524621688209522,state_ext=stretched_up + state_slope=uptrend,-0.0010718473410392254,0.9687687858532701,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8313,False,False
7016,ETHA,15m,state_session=morning + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,349,False,187,False,-0.00035819799134308015,-0.0008593356273055488,state_slope=flat,-0.001072163999317683,0.6984814081444959,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6252,False,False
7017,XME,15m,state_session=morning + state_ext=stretched_down,long,rejected,rejected_unsupported,166,False,107,False,-0.0005943957342446324,-0.00027753736808660553,state_ext=stretched_down,-0.0010759683078753381,0.6667234449074535,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5992,False,False
7018,XME,15m,state_session=morning + state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,152,False,100,False,-0.0005055266501906359,-0.00018866828403260903,state_ext=stretched_down + state_slope=downtrend,-0.0010820049264833472,0.7261640524700808,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6461,False,False
7019,UPS,15m,state_ext=neutral + state_vol=low_vol,long,rejected,rejected_unsupported,1624,False,523,False,-0.0009050139336021619,-0.0010380223019478391,state_ext=neutral,-0.0010823150676811544,0.28839559085735345,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2961,False,False
7020,XLK,15m,state_session=morning + state_ext=stretched_up,long,rejected,rejected_unsupported,343,False,208,False,-0.0012698893146739299,-0.0013282912668054873,state_session=morning,-0.0010839233151283345,0.09994191359230697,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1350,False,False
7021,NEM,15m,state_ext=neutral + state_vol=low_vol,long,rejected,rejected_unsupported,1754,False,358,False,-0.0013692034815173761,-0.0009019840962865646,state_ext=neutral,-0.001089992312802722,0.5246674374648919,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4909,False,False
7022,REGN,15m,state_session=morning + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,438,False,212,False,-0.00010558290135606901,-0.00021262533590161293,state_ext=neutral + state_slope=flat,-0.0011102074690228973,0.8794458434416046,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7653,False,False
7023,URA,15m,state_session=afternoon + state_ext=neutral,long,rejected,rejected_unsupported,1557,False,659,False,-0.0016449343002921267,-0.001100393996632596,state_session=afternoon,-0.001112730489728579,0.22032421136186997,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2435,False,False
7024,RIVN,15m,state_session=afternoon + state_ext=neutral,long,rejected,rejected_unsupported,1394,False,607,False,-0.00013376435013093288,-0.0005237511150342985,state_ext=neutral,-0.0011135298506401332,0.9336191960190097,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8072,False,False
7025,REGN,15m,state_session=morning + state_slope=flat,short,rejected,rejected_unsupported,455,False,217,False,-0.0001334262363549503,-0.0002404686709004942,state_slope=flat,-0.0011213941358610429,0.8453579419703952,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7379,False,False
7026,LLY,15m,state_session=lunch + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,466,False,202,False,-0.0005716995617477373,-0.0010732060020638076,state_ext=neutral,-0.0011265566511264057,0.26368138709551214,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2762,False,False
7027,EQIX,15m,state_session=morning + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,363,False,167,False,-0.00057233727862548,-0.0004919595662536325,state_session=morning,-0.00112808994875824,0.3698905526361056,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3633,False,False
7028,IBB,15m,state_session=morning + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,417,False,169,False,-0.0008861161329714312,-0.0010925670052022952,state_ext=neutral,-0.0011326495871194079,0.13385503769281692,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1640,False,False
7029,SPG,15m,state_session=afternoon + state_slope=uptrend,long,rejected,rejected_unsupported,469,False,226,False,-0.00045925311584452117,-0.0007209297141771197,state_session=afternoon,-0.0011347546065380968,0.44597724436903463,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4270,False,False
7030,SPG,15m,state_session=afternoon + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,464,False,226,False,-0.00045925311584452117,-0.0007209297141771197,state_session=afternoon + state_ext=neutral,-0.0011416339860547684,0.44597724436903463,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4271,False,False
7031,BAC,15m,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,602,False,253,False,0.000184637344330127,-0.00017495827277628855,state_session=afternoon,-0.0011566199317785536,0.8101880427221564,0,0000,0.0,0,2,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7103,False,False
7032,AMZN,15m,state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,171,False,106,False,-0.001498432093919981,-0.001675082656073992,state_slope=downtrend,-0.0011605406698092114,0.10830674467003898,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1413,False,False
7033,UNG,15m,state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,934,False,429,False,-0.0013801192415370252,-0.0010466745829178078,state_ext=neutral,-0.001166296392575889,0.15980286123205234,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1886,False,False
7034,QCOM,15m,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,460,False,263,False,0.00015619448901714456,-0.0005966173811085039,state_session=afternoon,-0.0011836708377081621,0.9612774410423304,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8252,False,False
7035,CVX,15m,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,503,False,243,False,-0.0017643851790708513,-0.0011657515086296844,state_slope=downtrend,-0.001186231840743947,0.1614237605000215,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1899,False,False
7036,XBI,15m,state_session=lunch + state_slope=downtrend,long,rejected,rejected_unsupported,504,False,209,False,-0.000380066197745402,-0.000846695951092554,state_slope=downtrend,-0.001193386855053366,0.5223736032147965,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4889,False,False
7037,GOLD,15m,state_session=morning + state_slope=downtrend,long,rejected,rejected_unsupported,283,False,133,False,-0.0005808704960254568,-0.0005274847234887115,state_slope=downtrend,-0.0012014203529321973,0.6789860297476107,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6097,False,False
7038,UBER,15m,state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,222,True,136,False,-0.000670356339682737,-0.0005604578105448394,state_slope=uptrend,-0.0012035784240984743,0.5636690977393153,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5216,False,False
7039,UNG,15m,state_session=afternoon + state_slope=uptrend,long,rejected,rejected_unsupported,513,False,155,False,-0.0016151891558069634,-0.0012817444971877459,state_session=afternoon,-0.0012099003170834388,0.47709056358254154,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4522,False,False
7040,CRM,15m,state_session=lunch + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,442,False,187,False,-0.0007964821632950176,-0.00024634200390695384,state_ext=neutral + state_slope=uptrend,-0.0012129197743901811,0.13778046124231902,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1676,False,False
7041,F,15m,state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,1271,False,461,False,-0.0011981627933854422,-0.000649993078567924,state_ext=neutral,-0.0012129373183845616,0.30992371090184556,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3150,False,False
7042,MSFT,15m,state_session=lunch + state_slope=uptrend,long,rejected,rejected_unsupported,501,False,239,False,-0.000463566954022286,-0.0002461002038065746,state_slope=uptrend,-0.0012193799183554258,0.3556935243893369,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3513,False,False
7043,ITA,15m,state_session=morning + state_slope=downtrend,long,rejected,rejected_unsupported,411,False,181,False,-0.0008698109596767041,-0.0009639289598976345,state_slope=downtrend,-0.0012270355521656704,0.2705499075290303,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2817,False,False
7044,ADA/USD,15m,state_session=lunch + state_slope=downtrend,short,rejected,rejected_unsupported,314,False,135,False,-0.0008549089687845172,-0.0009829535190939997,state_slope=downtrend,-0.0012345750953795674,0.5190788651811438,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4864,False,False
7045,AA,15m,state_session=morning + state_ext=neutral,short,rejected,rejected_unsupported,776,False,299,False,-0.0004356905777112099,-0.0009125084136856809,state_ext=neutral,-0.0012679881983179305,0.6969890123475253,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6238,False,False
7046,NIO,15m,state_session=lunch + state_slope=flat,short,rejected,rejected_unsupported,277,False,152,False,-0.0005541990376013154,-0.0008291019306901435,state_slope=flat,-0.0012858021682922334,0.5257547080570899,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4914,False,False
7047,ORCL,15m,state_session=morning + state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,308,False,134,False,-0.0014980703399753948,-0.001158073143538357,state_session=morning,-0.0012914013243156925,0.3786082118055347,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3711,False,False
